Card 180: 87 33 35 88 32 23 13  4 52 92 | 45 78 30 19 54 17 56 31 88 86 18 69 16 12 96 82 60 13 62 81 67 46 72 80  4
Card 181:  7 76 43 75 70 83 39 17 92 64 | 44 91 51 57 26 90 31 63 12 70 45 38  6 35 23 17 27 79 20 59  9 66 96 62 37
Card 182: 42 10 44 12 46 55 60 83 94 18 | 21 78 38 96 64 92 11 48 98 30 63  1 75 58 31 29 67 79 43 91 34 25 39 99  6
Card 183: 47 21 74 24 75 48 38 33 61 39 | 15  2 21 20 95 93 54 32 77 89 81  8 16 23 30 14 58 94 35 37 50 11 83 86  4
Card 184: 68 41 47 24 74 25 38 12  6 58 | 46 48 20 31 37 40 59  5 73 52 21  7 57 55 86 17 49 80 10 22 81  4 13 91 26
Card 185: 76 26 24 14 90 54 75 51 13 42 | 14 30 57 20 73 56 86 42 89 74 97 37 64 51 47 24 60 83 22 87 76 90 13 61 40
Card 186:  2 63 80 91 41 12 85 88 34 30 | 81 29 19 64 52 36 41 18 42 54 44 43 40 63 76 23 98  4 65 38 24 30 62 99 87
Card 187: 49 77 68 73 76 60 15 92 34 39 | 32 23 47 26 40 41 43 92 84 73 94 60 24 30 45  7 14 80 76 10  5  9 34 11 50
Card 188: 11 96 50  5 37 58 42 81 79  3 | 29 78 77 30 92 89 18 88 15 95 91 40 60 14  8 62 28 90 33 32 98 63 21 36 46
Card 189: 78  8 49 19  1 67 44 52 54 46 | 29 64 10 55  8 78 36 67 32 91 97 80 49  1 44 83 58 46 69 34 35 94  2 14 86
Card 190:  4 86 43 89 60 80 18 67 11 87 | 19 13 60  4  6 18 11 56 89 26 43 65 85 41 22 86 87 91 71 28 67 80  2 74 47
Card 191: 93  9 61 81 20 51 42 14 74 83 | 68 82 91 74 80 61 44 96 18 11  9 14 39 84 20 47 17 93 42 52 99 21 51 77 76
Card 192: 41 83 44 12 68 56 79 70 55 34 | 90  4 34 20 51 83 74 32 49 41 86 36 66 42 29 85 37 33  1 24 10 97 40 27 12
Card 193: 63 32 91 93 31  2 42 29 30  5 | 46 56 12 16 61 41 81 20 31 89 62 93  5 58  6 73 66 55 74 29 83 88 52 47 27
Card 194: 34 54 16  3 62  6 67 40 57 53 | 91 63 31 59 52 56  6 33 84 55  3 72 40 14 54 35 43 67 97 64 53 44 28 37 81
Card 195:  1 18 74 57 38 11 64 30  9 54 | 82 35 66 40 29 45 14 37 19 85 54 63 99 89  5 22 71 94 11 70 39 16 42 51  8
Card 196: 95 44 35 80 30 64 82 60 75 47 | 88 45 15 26 90 34 93 85 43 66 77 11 17 65 39 33 56 23  3 20 35  5 44 47 36
Card 197: 53 10 14 12 65 83 18 28 79 25 |  7 37 96 80 85 51 47 39 89 13 99 72  1 21 71 25 83 61 35 59  3 73 84 50 15
Card 198: 29 97 30 81 41 34  9 47 21 39 |  8 88 94 67 16 68 37 82 85  3 36 32 41 90 89 40 46 74 29 81  4 93 76 55 87
Card 199: 47 48 39 87 83 25 72 74 40 29 |  1 45 19 77 47 24 20 70 85 34 62 76 91 60 16 30 35 46 21 44  3 97 65  7  6
Card 200: 43 45 85 27 99 88 52 35 28  3 | 18 54 53 96 80 62 49 15 90 14 44 48 36 33 60 79 63 17  5 13 82 24 10 20 64
Card 201: 71 92 68 45 33 17 99 32 96 93 | 90 82 79 26 20 85 94 61 31 84 73 30  4 87 29 28 81 27 75 39 36 58 97 98 21
